         4296612 function calls in 10.217 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      152    0.001    0.000    2.687    0.018 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/perf_timer.py:54(wrapper)
      456    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:39(makeParam)
      456    0.001    0.000    0.272    0.001 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:272(<listcomp>)
     4508    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:74(DXL_HIBYTE)
      912    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:121(isAvailable)
      456    0.001    0.000    2.281    0.005 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:111(txRxPacket)
     4508    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:70(DXL_LOBYTE)
     2774    0.001    0.000    0.001    0.000 {method 'extend' of 'bytearray' objects}
      154    0.001    0.000    0.006    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:263(_std)
      152    0.001    0.000    2.685    0.018 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:43(step)
      456    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:85(setPacketTimeout)
      154    0.000    0.000    0.007    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3441(std)
      456    0.000    0.000    0.116    0.000 /usr/lib/python3/dist-packages/serial/serialposix.py:666(flush)
     2656    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
      456    0.000    0.000    0.015    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      456    0.000    0.000    0.067    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:82(writePort)
      456    0.000    0.000    0.116    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:50(clearPort)
      912    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
     1368    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
      864    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
     2736    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:52(getProtocolVersion)
      302    0.000    0.000    0.009    0.000 <__array_function__ internals>:177(mean)
      304    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1225(ticks_to_world_rad)
     2280    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      152    0.000    0.000    2.664    0.018 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:671(_pull_status_head_dynamixel)
       34    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:283(__init__)
      304    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1245(ticks_to_rad)
      152    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:138(update_trajectory)
      912    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      608    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:33(deg_to_rad)
     1214    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      304    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1221(ticks_to_world_rad_per_sec)
     1216    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:66(DXL_HIWORD)
     1216    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:62(DXL_LOWORD)
      456    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      307    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:553(is_set)
      608    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:58(DXL_MAKEDWORD)
      154    0.000    0.000    0.007    0.000 <__array_function__ internals>:177(std)
      304    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1251(ticks_to_rad_per_sec)
      152    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:255(mark_loop_end)
      152    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:677(_update_trajectory_head_dynamixel)
      304    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:982(update_trajectory)
      302    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3308(_mean_dispatcher)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1549(findCaller)
      151    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1680(callHandlers)
       34    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:431(_format)
      608    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:665(format)
       34    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1455(debug)
       34    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1600(_log)
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1077(flush)
       34    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1088(emit)
      304    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1267(ticks_to_pct_load)
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:955(handle)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:121(_splitext)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:140(basename)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:597(formatTime)
      102    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      151    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       34    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
      154    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3436(_std_dispatcher)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:117(splitext)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
       69    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      102    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
       34    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
       34    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      102    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       68    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
       68    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       69    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       34    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
       34    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)


