         11708053 function calls in 17.751 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      792    0.002    0.000    0.410    0.001 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:80(txPacket)
     3168    0.002    0.000    0.003    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:121(isAvailable)
       56    0.002    0.000    0.002    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      792    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/serial/serialutil.py:56(to_bytes)
    11704    0.002    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:74(DXL_HIBYTE)
      526    0.002    0.000    0.014    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3313(mean)
      264    0.002    0.000    6.811    0.026 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/perf_timer.py:54(wrapper)
     9605    0.002    0.000    0.002    0.000 {method 'extend' of 'bytearray' objects}
        1    0.002    0.002   17.751   17.751 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:79(run)
      792    0.002    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:39(makeParam)
    11704    0.002    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:70(DXL_LOBYTE)
      792    0.001    0.000    6.132    0.008 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:111(txRxPacket)
      268    0.001    0.000    0.011    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:263(_std)
     1056    0.001    0.000    0.002    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1225(ticks_to_world_rad)
      792    0.001    0.000    0.273    0.000 /usr/lib/python3/dist-packages/serial/serialposix.py:666(flush)
     3168    0.001    0.000    0.001    0.000 {built-in method _struct.unpack}
     4610    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
      792    0.001    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:85(setPacketTimeout)
     3960    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
      268    0.001    0.000    0.011    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3441(std)
      794    0.001    0.000    0.026    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      264    0.001    0.000    6.809    0.026 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:72(step)
     6336    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:52(getProtocolVersion)
      792    0.001    0.000    0.112    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:82(writePort)
     3960    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
      264    0.001    0.000    0.004    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stretch_gripper.py:70(pull_status)
      792    0.001    0.000    0.273    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:50(clearPort)
      526    0.001    0.000    0.015    0.000 <__array_function__ internals>:177(mean)
     1056    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1245(ticks_to_rad)
     1056    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1221(ticks_to_world_rad_per_sec)
     4224    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:66(DXL_HIWORD)
      264    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:138(update_trajectory)
     1494    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
      264    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stretch_gripper.py:81(world_rad_to_pct)
     2112    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:33(deg_to_rad)
     4224    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:62(DXL_LOWORD)
     2112    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:58(DXL_MAKEDWORD)
      264    0.000    0.000    6.772    0.026 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:684(_pull_status_end_of_arm_dynamixel)
      264    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/gripper_conversion.py:77(get_status)
     1056    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1251(ticks_to_rad_per_sec)
     3694    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:283(__init__)
     1588    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      531    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:553(is_set)
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:255(mark_loop_end)
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_pitch.py:50(ticks_to_pct_load)
     1056    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:982(update_trajectory)
      264    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:690(_update_trajectory_end_of_arm_dynamixel)
      268    0.000    0.000    0.012    0.000 <__array_function__ internals>:177(std)
      794    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1248(rad_to_ticks)
     2112    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     1056    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1271(ticks_to_current)
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_roll.py:50(ticks_to_pct_load)
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/gripper_conversion.py:48(robotis_to_aperture)
      264    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1230(world_rad_to_ticks)
      526    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3308(_mean_dispatcher)
      263    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      326    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/gripper_conversion.py:58(aperture_to_finger_rad)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1549(findCaller)
      264    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:36(rad_to_deg)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:665(format)
       56    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1680(callHandlers)
       56    0.000    0.000    0.004    0.000 /usr/lib/python3.10/logging/__init__.py:1600(_log)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:431(_format)
       56    0.000    0.000    0.005    0.000 /usr/lib/python3.10/logging/__init__.py:1455(debug)
      528    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1267(ticks_to_pct_load)
       56    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1077(flush)
       56    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1088(emit)
       56    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:955(handle)
       56    0.000    0.000    0.000    0.000 {built-in method time.localtime}
      263    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       56    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:140(basename)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:121(_splitext)
      268    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3436(_std_dispatcher)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:597(formatTime)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:117(splitext)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
       56    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
       56    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
      168    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
      113    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
       56    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
      168    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
      112    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       56    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      112    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      113    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       56    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
       56    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


