         7270980 function calls in 17.585 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
      112    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
       56    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
      168    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
       56    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
       56    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
       56    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
      113    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      112    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
      168    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
      112    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       56    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
       56    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
       56    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


