         137903 function calls in 16.767 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1249    0.001    0.000    0.001    0.000 {built-in method builtins.max}
      500    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:652(get_dist_to_limits)
      789    0.001    0.000    0.016    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
      789    0.001    0.000    0.005    0.000 /usr/lib/python3.10/logging/__init__.py:597(formatTime)
      250    0.001    0.000    0.128    0.001 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:708(_step_sentry)
      254    0.001    0.000    0.012    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3441(std)
      789    0.001    0.000    0.072    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
      789    0.001    0.000    0.003    0.000 /usr/lib/python3.10/posixpath.py:117(splitext)
     3000    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:134(get_soft_motion_limits)
     1584    0.001    0.000    0.007    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
     1584    0.001    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
      125    0.001    0.000    0.004    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:38(step)
      250    0.001    0.000    0.003    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/base.py:516(step_sentry)
      789    0.001    0.000    0.084    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
      752    0.001    0.000    0.027    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     1906    0.001    0.000    0.001    0.000 {built-in method builtins.min}
      789    0.001    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
     1581    0.001    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
      789    0.001    0.000    0.001    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
     2838    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
      789    0.001    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
      498    0.001    0.000    0.016    0.000 <__array_function__ internals>:177(mean)
     2367    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
     5657    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      792    0.001    0.000    0.012    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
      792    0.001    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
      250    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:517(update_trajectory)
      789    0.001    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
      792    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:88(monitor_guarded_contact)
      792    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
      792    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
      789    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
     1578    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      789    0.000    0.000    0.001    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
      792    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
     1298    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      792    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
      250    0.000    0.000    0.033    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_pitch.py:58(step_sentry)
      789    0.000    0.000    0.001    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
     1157    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:433(bound_value)
     1504    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
     2367    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      250    0.000    0.000    0.028    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stretch_gripper.py:87(step_sentry)
      789    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
      250    0.000    0.000    0.002    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_roll.py:58(step_sentry)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/base.py:473(update_trajectory)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:131(monitor_voltage)
     1000    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:101(get_soft_motion_limits)
      250    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:255(mark_loop_end)
      752    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      789    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      125    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:703(_update_trajectory_non_dynamixel)
     1588    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      250    0.000    0.000    0.002    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_yaw.py:35(step_sentry)
      254    0.000    0.000    0.013    0.000 <__array_function__ internals>:177(std)
     1578    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      503    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:553(is_set)
     1252    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
     1157    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:536(_set_vel_brake_thresh)
      792    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      789    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
      500    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:278(bound_value)
     1498    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      748    0.000    0.000    0.000    0.000 {built-in method builtins.len}
      789    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
      498    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3308(_mean_dispatcher)
      500    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:649(_set_vel_brake_thresh)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:81(monitor_wrist_single_tap)
      125    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:67(monitor_base_bump_event)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:122(monitor_runstop)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:60(monitor_base_cliff_event)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:141(monitor_current)
      254    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3436(_std_dispatcher)
      125    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:74(monitor_over_tilt_alert)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1467(info)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


