         11394115 function calls in 16.626 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      745    0.002    0.000    0.003    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:66(_count_reduce_items)
      494    0.002    0.000    0.011    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:163(_mean)
      744    0.002    0.000    0.351    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:80(txPacket)
      744    0.002    0.000    0.399    0.001 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:272(<listcomp>)
      744    0.002    0.000    0.003    0.000 /usr/lib/python3/dist-packages/serial/serialutil.py:56(to_bytes)
     2976    0.002    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:121(isAvailable)
    10992    0.002    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:74(DXL_HIBYTE)
      494    0.002    0.000    0.013    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3313(mean)
      248    0.002    0.000    6.279    0.025 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/perf_timer.py:54(wrapper)
     9051    0.002    0.000    0.002    0.000 {method 'extend' of 'bytearray' objects}
      744    0.002    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:39(makeParam)
        1    0.001    0.001   16.626   16.626 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:79(run)
    10992    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:70(DXL_LOBYTE)
       45    0.001    0.000    0.001    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      744    0.001    0.000    5.751    0.008 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/group_sync_read.py:111(txRxPacket)
      251    0.001    0.000    0.010    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/_methods.py:263(_std)
      992    0.001    0.000    0.002    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1225(ticks_to_world_rad)
     4313    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
      248    0.001    0.000    6.277    0.025 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:72(step)
     2976    0.001    0.000    0.001    0.000 {built-in method _struct.unpack}
      744    0.001    0.000    0.245    0.000 /usr/lib/python3/dist-packages/serial/serialposix.py:666(flush)
      744    0.001    0.000    0.002    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:85(setPacketTimeout)
     3720    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
      251    0.001    0.000    0.010    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3441(std)
      745    0.001    0.000    0.024    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     5952    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/protocol2_packet_handler.py:52(getProtocolVersion)
      744    0.001    0.000    0.084    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:82(writePort)
      248    0.001    0.000    0.004    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stretch_gripper.py:70(pull_status)
      744    0.001    0.000    0.245    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/port_handler.py:50(clearPort)
      992    0.001    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1221(ticks_to_world_rad_per_sec)
     1379    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
     3720    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
     3968    0.001    0.000    0.001    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:66(DXL_HIWORD)
      494    0.000    0.000    0.014    0.000 <__array_function__ internals>:177(mean)
      248    0.000    0.000    6.244    0.025 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:684(_pull_status_end_of_arm_dynamixel)
      992    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1245(ticks_to_rad)
      248    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stretch_gripper.py:81(world_rad_to_pct)
     1984    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:33(deg_to_rad)
     3968    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:62(DXL_LOWORD)
     1984    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/dynamixel_sdk/robotis_def.py:58(DXL_MAKEDWORD)
      992    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1251(ticks_to_rad_per_sec)
      248    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_X_chain.py:138(update_trajectory)
      248    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/gripper_conversion.py:77(get_status)
     3470    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
     1490    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       45    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:283(__init__)
      992    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:982(update_trajectory)
      497    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:553(is_set)
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_pitch.py:50(ticks_to_pct_load)
      745    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:255(mark_loop_end)
      251    0.000    0.000    0.011    0.000 <__array_function__ internals>:177(std)
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1248(rad_to_ticks)
     1984    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      992    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1271(ticks_to_current)
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_roll.py:50(ticks_to_pct_load)
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1230(world_rad_to_ticks)
      248    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:690(_update_trajectory_end_of_arm_dynamixel)
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/gripper_conversion.py:48(robotis_to_aperture)
      494    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3308(_mean_dispatcher)
      247    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      294    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/gripper_conversion.py:58(aperture_to_finger_rad)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1549(findCaller)
      248    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:36(rad_to_deg)
       45    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1680(callHandlers)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:665(format)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:431(_format)
       45    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1077(flush)
      496    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1267(ticks_to_pct_load)
       45    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1455(debug)
       45    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1600(_log)
      247    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       45    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       45    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       45    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:955(handle)
       45    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1088(emit)
      251    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3436(_std_dispatcher)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:121(_splitext)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:140(basename)
       45    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:597(formatTime)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:117(splitext)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
       45    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
       45    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
      135    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
       91    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
       45    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
       90    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      135    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       45    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       91    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       90    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
       45    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
       45    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)


