         11917500 function calls in 27.997 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1549(findCaller)
       89    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1680(callHandlers)
       89    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:665(format)
      834    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:1267(ticks_to_pct_load)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:431(_format)
       89    0.000    0.000    0.005    0.000 /usr/lib/python3.10/logging/__init__.py:1455(debug)
       89    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:1077(flush)
       89    0.000    0.000    0.005    0.000 /usr/lib/python3.10/logging/__init__.py:1600(_log)
       89    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:955(handle)
      416    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       89    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1088(emit)
       89    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       89    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/genericpath.py:121(_splitext)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:140(basename)
      424    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3436(_std_dispatcher)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:117(splitext)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:597(formatTime)
      178    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
       89    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
       89    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
      178    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
       89    0.000    0.000    0.003    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
      178    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
      267    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
       89    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
      179    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
       89    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
      267    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      178    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
       89    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      178    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
      179    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       89    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
       89    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


