         52156 function calls in 6.541 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      283    0.000    0.000    0.001    0.000 /usr/lib/python3.10/posixpath.py:140(basename)
      484    0.000    0.000    0.000    0.000 {built-in method builtins.max}
     1332    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
      283    0.000    0.000    0.006    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
       97    0.000    0.000    0.097    0.001 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:708(_step_sentry)
      194    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:652(get_dist_to_limits)
       48    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:38(step)
       97    0.000    0.000    0.005    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3441(std)
      283    0.000    0.000    0.001    0.000 /usr/lib/python3.10/posixpath.py:117(splitext)
      566    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:912(acquire)
     1164    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:134(get_soft_motion_limits)
      283    0.000    0.000    0.002    0.000 /usr/lib/python3.10/logging/__init__.py:597(formatTime)
      289    0.000    0.000    0.011    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
      283    0.000    0.000    0.078    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
      683    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      566    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:919(release)
      283    0.000    0.000    0.081    0.000 /usr/lib/python3.10/logging/__init__.py:1626(handle)
      566    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:806(filter)
       96    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:517(update_trajectory)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:119(getLevelName)
      849    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
     1049    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
      192    0.000    0.000    0.006    0.000 <__array_function__ internals>:177(mean)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1430(current_thread)
      283    0.000    0.000    0.005    0.000 /usr/lib/python3.10/logging/__init__.py:932(format)
     2139    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:160(<lambda>)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:423(usesTime)
      569    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      283    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
      283    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:359(getMessage)
      283    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:643(usesTime)
      283    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:649(formatMessage)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:52(normcase)
       97    0.000    0.000    0.021    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_pitch.py:58(step_sentry)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:88(monitor_guarded_contact)
      566    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
      283    0.000    0.000    0.001    0.000 /usr/lib/python3.10/logging/__init__.py:438(format)
       97    0.000    0.000    0.030    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/stretch_gripper.py:87(step_sentry)
       97    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_roll.py:58(step_sentry)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/base.py:473(update_trajectory)
      578    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      388    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:101(get_soft_motion_limits)
      849    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       48    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot.py:703(_update_trajectory_non_dynamixel)
      283    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:1129(name)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:131(monitor_voltage)
      388    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       97    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/hello_utils.py:255(mark_loop_end)
      289    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
       97    0.000    0.000    0.001    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/wrist_yaw.py:35(step_sentry)
      393    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:433(bound_value)
       97    0.000    0.000    0.005    0.000 <__array_function__ internals>:177(std)
      566    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:37(current_process)
      569    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      486    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      393    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/dynamixel_hello_XL430.py:536(_set_vel_brake_thresh)
      580    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      283    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/process.py:189(name)
      194    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:278(bound_value)
      289    0.000    0.000    0.000    0.000 {built-in method builtins.len}
      192    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3308(_mean_dispatcher)
      194    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/prismatic_joint.py:649(_set_vel_brake_thresh)
      197    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:553(is_set)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:81(monitor_wrist_single_tap)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:122(monitor_runstop)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:67(monitor_base_bump_event)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:141(monitor_current)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:60(monitor_base_cliff_event)
       97    0.000    0.000    0.000    0.000 /home/hello-robot/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3436(_std_dispatcher)
       48    0.000    0.000    0.000    0.000 /home/hello-robot/repos/stretch_body_sandbox/stretch_body/body/stretch_body/robot_monitor.py:74(monitor_over_tilt_alert)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


